date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:11:31	37123/37123	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:31%20GMT	https://www.menada-winery.com/attachments/Product/50/main/Tcherga-BIB-white_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/50/main/Tcherga-BIB-white_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga)
10:11:31	37069/37069	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:31%20GMT	https://www.menada-winery.com/images/brands/diadova-usikanica-otlejala-min.png	/home/acrtech/websites/wine/www.menada-winery.com/images/brands/diadova-usikanica-otlejala-min.png	(from https://www.menada-winery.com/en/products)
10:11:31	37139/37139	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:31%20GMT	https://www.menada-winery.com/attachments/ProductCategory/1/main/tcherga-cat_thumb-cover.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/ProductCategory/1/main/tcherga-cat_thumb-cover.jpg	(from https://www.menada-winery.com/en/products/tcherga)
10:11:33	72383/72383	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2006%20Mar%202018%2012:23:52%20GMT	https://www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.eot	/home/acrtech/websites/wine/www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.eot	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:33	37135/37135	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:33%20GMT	https://www.menada-winery.com/attachments/ProductCategory/3/main/menada-cat_thumb-cover.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/ProductCategory/3/main/menada-cat_thumb-cover.jpg	(from https://www.menada-winery.com/en/products/menada)
10:11:33	37075/37075	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:33%20GMT	https://www.menada-winery.com/attachments/Product/54/main/SB-3l_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/54/main/SB-3l_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga)
10:11:33	37115/37115	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:33%20GMT	https://www.menada-winery.com/attachments/Product/52/main/Tcherga-BIB-Red_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/52/main/Tcherga-BIB-Red_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga)
10:11:33	37119/37119	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:33%20GMT	https://www.menada-winery.com/attachments/Product/51/main/Tcherga-BIB-Rose_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/51/main/Tcherga-BIB-Rose_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga)
10:11:35	72383/72383	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2006%20Mar%202018%2012:23:52%20GMT	https://www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.eot?	/home/acrtech/websites/wine/www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700d41d.eot	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:35	37127/37127	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:35%20GMT	https://www.menada-winery.com/attachments/Product/39/main/menada-B-chardonay_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/39/main/menada-B-chardonay_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:35	37115/37115	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:35%20GMT	https://www.menada-winery.com/attachments/Product/38/main/menada-B-muscat_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/38/main/menada-B-muscat_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:35	37155/37155	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:35%20GMT	https://www.menada-winery.com/attachments/Product/37/main/menada-B-sauvignion-blanc_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/37/main/menada-B-sauvignion-blanc_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:35	37123/37123	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:35%20GMT	https://www.menada-winery.com/attachments/Product/36/main/menada-B-traminer_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/36/main/menada-B-traminer_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:36	61096/61096	---M--	200	added ('OK')	font/woff2	date:Tue,%2006%20Mar%202018%2012:23:52%20GMT	https://www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.woff2	/home/acrtech/websites/wine/www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.woff2	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:37	37163/37163	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:37%20GMT	https://www.menada-winery.com/attachments/Product/41/main/menada-B-cabernet-sauvignon_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/41/main/menada-B-cabernet-sauvignon_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:37	37107/37107	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:37%20GMT	https://www.menada-winery.com/attachments/Product/40/main/menada-B-rose_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/40/main/menada-B-rose_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:37	37115/37115	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:37%20GMT	https://www.menada-winery.com/attachments/Product/43/main/menada-B-merlot_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/43/main/menada-B-merlot_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:37	37115/37115	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:37%20GMT	https://www.menada-winery.com/attachments/Product/42/main/menada-B-mavrud_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/42/main/menada-B-mavrud_thumb-list.png	(from https://www.menada-winery.com/en/products/menada)
10:11:39	83260/83260	---M--	200	added ('OK')	font/woff	date:Tue,%2006%20Mar%202018%2012:23:52%20GMT	https://www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.woff	/home/acrtech/websites/wine/www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.woff	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:39	37147/37147	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:39%20GMT	https://www.menada-winery.com/attachments/ProductCategory/7/main/usukanica-cat_thumb-cover.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/ProductCategory/7/main/usukanica-cat_thumb-cover.jpg	(from https://www.menada-winery.com/en/products/tcherga-rakiq)
10:11:39	37139/37139	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:39%20GMT	https://www.menada-winery.com/attachments/ProductCategory/9/main/inovino-cat_thumb-cover.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/ProductCategory/9/main/inovino-cat_thumb-cover.jpg	(from https://www.menada-winery.com/en/products/albions-gin)
10:11:39	37139/37139	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:39%20GMT	https://www.menada-winery.com/attachments/ProductCategory/6/main/zaarska-cat_thumb-cover.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/ProductCategory/6/main/zaarska-cat_thumb-cover.jpg	(from https://www.menada-winery.com/en/products/zaarska)
10:11:41	210704/210704	---M--	200	added ('OK')	font/ttf	date:Tue,%2006%20Mar%202018%2012:23:52%20GMT	https://www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.ttf	/home/acrtech/websites/wine/www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.ttf	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:41	37163/37163	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:41%20GMT	https://www.menada-winery.com/attachments/Product/27/main/tcherga-muskatova-rakia-min_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/27/main/tcherga-muskatova-rakia-min_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga-rakiq)
10:11:41	37155/37155	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:41%20GMT	https://www.menada-winery.com/attachments/Product/53/main/diadova-usukanica-new-min_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/53/main/diadova-usukanica-new-min_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga-rakiq)
10:11:41	37175/37175	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:41%20GMT	https://www.menada-winery.com/attachments/Product/71/main/diadova-usikanica-otlejala-min_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/71/main/diadova-usikanica-otlejala-min_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga-rakiq)
10:11:42	52917/52917	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Mar%202018%2012:23:52%20GMT	https://www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.svg	/home/acrtech/websites/wine/www.menada-winery.com/css/fonts/play-v9-latin_cyrillic_latin-ext_cyrillic-ext-700.svg	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:43	37091/37091	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:43%20GMT	https://www.menada-winery.com/attachments/Product/28/main/sakar-red_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/28/main/sakar-red_thumb-list.png	(from https://www.menada-winery.com/en/products/other)
10:11:43	37179/37179	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:43%20GMT	https://www.menada-winery.com/attachments/Product/72/main/diadova-usukanica-mavrudove-min_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/72/main/diadova-usukanica-mavrudove-min_thumb-list.png	(from https://www.menada-winery.com/en/products/tcherga-rakiq)
10:11:43	37099/37099	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:43%20GMT	https://www.menada-winery.com/attachments/Product/30/main/sakar-white_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/30/main/sakar-white_thumb-list.png	(from https://www.menada-winery.com/en/products/other)
10:11:43	37131/37131	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:43%20GMT	https://www.menada-winery.com/attachments/ProductCategory/8/main/other-cat_thumb-cover.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/ProductCategory/8/main/other-cat_thumb-cover.jpg	(from https://www.menada-winery.com/en/products/other)
10:11:44	28125/28125	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Mar%202018%2015:08:36%20GMT	https://www.menada-winery.com/images/homepage/history-bg-mobile.jpg	/home/acrtech/websites/wine/www.menada-winery.com/images/homepage/history-bg-mobile.jpg	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:45	37004/37004	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:45%20GMT	https://www.menada-winery.com/images/lifestyle/bg-element.jpg	/home/acrtech/websites/wine/www.menada-winery.com/images/lifestyle/bg-element.jpg	(from https://www.menada-winery.com/en/lifestyle)
10:11:45	37004/37004	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:45%20GMT	https://www.menada-winery.com/images/lifestyle/main-glass.png	/home/acrtech/websites/wine/www.menada-winery.com/images/lifestyle/main-glass.png	(from https://www.menada-winery.com/en/lifestyle)
10:11:45	37087/37087	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:45%20GMT	https://www.menada-winery.com/attachments/Product/31/main/uno-rose_thumb-list.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/31/main/uno-rose_thumb-list.png	(from https://www.menada-winery.com/en/products/other)
10:11:45	36984/36984	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:45%20GMT	https://www.menada-winery.com/images/lifestyle/hands.png	/home/acrtech/websites/wine/www.menada-winery.com/images/lifestyle/hands.png	(from https://www.menada-winery.com/en/lifestyle)
10:11:46	9968/9968	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Mar%202018%2015:36:17%20GMT	https://www.menada-winery.com/images/homepage/history-bg.jpg	/home/acrtech/websites/wine/www.menada-winery.com/images/homepage/history-bg.jpg	(from https://www.menada-winery.com/css/style.css?v=20251018)
10:11:50	36984/36984	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:47%20GMT	https://www.menada-winery.com/images/lifestyle/party.jpg	/home/acrtech/websites/wine/www.menada-winery.com/images/lifestyle/party.jpg	(from https://www.menada-winery.com/en/lifestyle)
10:11:50	37008/37008	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:47%20GMT	https://www.menada-winery.com/images/lifestyle/calendar-en.gif	/home/acrtech/websites/wine/www.menada-winery.com/images/lifestyle/calendar-en.gif	(from https://www.menada-winery.com/en/lifestyle)
10:11:50	37032/37032	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:47%20GMT	https://www.menada-winery.com/images/lifestyle/traditions-person.png	/home/acrtech/websites/wine/www.menada-winery.com/images/lifestyle/traditions-person.png	(from https://www.menada-winery.com/en/lifestyle)
10:11:50	37090/37090	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:47%20GMT	https://www.menada-winery.com/attachments/Recipe/10/main/cucumber_thumb-detail.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Recipe/10/main/cucumber_thumb-detail.jpg	(from https://www.menada-winery.com/en/recipes/cucumber-cocktail)
10:11:53	36992/36992	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:50%20GMT	https://www.menada-winery.com/images/lifestyle/dict-bg.jpg	/home/acrtech/websites/wine/www.menada-winery.com/images/lifestyle/dict-bg.jpg	(from https://www.menada-winery.com/en/whistleblowing)
10:11:54	37022/37022	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:50%20GMT	https://www.menada-winery.com/images/recipes/detail-recipes-bg.png	/home/acrtech/websites/wine/www.menada-winery.com/images/recipes/detail-recipes-bg.png	(from https://www.menada-winery.com/en/recipes/cucumber-cocktail)
10:11:54	37094/37094	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:50%20GMT	https://www.menada-winery.com/attachments/Recipe/9/main/watermelon_thumb-detail.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Recipe/9/main/watermelon_thumb-detail.jpg	(from https://www.menada-winery.com/en/recipes/sangria-with-watermelon-and-raspberry)
10:11:54	37180/37180	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:51%20GMT	https://www.menada-winery.com/attachments/Textpage/9/main/DM-Internal-rules-Whistleblowing-act-vol-2.pdf	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Textpage/9/main/DM-Internal-rules-Whistleblowing-act-vol-2.pdf	(from https://www.menada-winery.com/en/whistleblowing)
10:11:57	37092/37092	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:53%20GMT	https://www.menada-winery.com/attachments/Textpage/2/main/Menada-vinen-rechnik.pdf	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Textpage/2/main/Menada-vinen-rechnik.pdf	(from https://www.menada-winery.com/lifestyle)
10:11:58	37139/37139	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:54%20GMT	https://www.menada-winery.com/attachments/ProductCategory/5/main/barique-cat_thumb-cover.jpg	/home/acrtech/websites/wine/www.menada-winery.com/attachments/ProductCategory/5/main/barique-cat_thumb-cover.jpg	(from https://www.menada-winery.com/en/products/barrique-point)
10:11:58	37111/37111	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:54%20GMT	https://www.menada-winery.com/attachments/Product/6/main/tcherga-white_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/6/main/tcherga-white_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/chardonnay-and-sauvignon-blanc-and-semillon)
10:11:58	37111/37111	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:55%20GMT	https://www.menada-winery.com/attachments/Product/65/main/cherga-white_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/65/main/cherga-white_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/chardonnay-and-sauvignon-blanc-and-semillon-small)
10:12:01	37107/37107	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:57%20GMT	https://www.menada-winery.com/attachments/Product/66/main/cherga-rose_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/66/main/cherga-rose_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/cabernet-sauvignon-cabernet-franc-and-malbec-small)
10:12:02	37103/37103	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:58%20GMT	https://www.menada-winery.com/attachments/Product/67/main/cherga-red_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/67/main/cherga-red_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/cabernet-sauvignon-and-merlot-and-syrah-small)
10:12:02	37107/37107	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:58%20GMT	https://www.menada-winery.com/attachments/Product/7/main/tcherga-rose_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/7/main/tcherga-rose_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/cabernet-sauvignon-and-cabernet-franc-and-malbec)
10:12:02	37103/37103	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:11:59%20GMT	https://www.menada-winery.com/attachments/Product/8/main/tcherga-red_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/8/main/tcherga-red_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/cabernet-sauvignon-and-merlot-and-syrah)
10:12:05	37167/37167	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:01%20GMT	https://www.menada-winery.com/attachments/Product/44/main/tcherga-fr-souvignon-blanc_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/44/main/tcherga-fr-souvignon-blanc_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/tcherga-fragment-sauvignon-blanc)
10:12:06	37131/37131	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:02%20GMT	https://www.menada-winery.com/attachments/Product/50/main/Tcherga-BIB-white_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/50/main/Tcherga-BIB-white_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/bag-in-box-shardone-sovinyon-blan-semiyon)
10:12:06	37127/37127	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:02%20GMT	https://www.menada-winery.com/attachments/Product/51/main/Tcherga-BIB-Rose_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/51/main/Tcherga-BIB-Rose_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/bag-in-box-kaberne-sovinyon-kaberne-fran-malbek)
10:12:06	37123/37123	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:03%20GMT	https://www.menada-winery.com/attachments/Product/52/main/Tcherga-BIB-Red_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/52/main/Tcherga-BIB-Red_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/bag-in-box-kaberne-sovinyon-merlo-sira)
10:12:09	37083/37083	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:05%20GMT	https://www.menada-winery.com/attachments/Product/54/main/SB-3l_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/54/main/SB-3l_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/bag-in-box-tcherga-fragment-sovinyon-blan)
10:12:10	37123/37123	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:06%20GMT	https://www.menada-winery.com/attachments/Product/45/main/tcherga-fr-rose_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/45/main/tcherga-fr-rose_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/tcherga-fragment-malbec)
10:12:10	37127/37127	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:06%20GMT	https://www.menada-winery.com/attachments/Product/46/main/tcherga-fr-syrah_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/46/main/tcherga-fr-syrah_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/tcherga-fragment-syrah)
10:12:10	37099/37099	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:07%20GMT	https://www.menada-winery.com/attachments/Product/55/main/syrah-3ll_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/55/main/syrah-3ll_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/bag-in-box-tcherga-fragment-sira)
10:12:12	65300/-1	---M--	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2010:12:11%20GMT	https://www.menada-winery.com/en/products/menada	/home/acrtech/websites/wine/www.menada-winery.com/en/products/menada.html	(from https://www.menada-winery.com/en)
10:12:13	37119/37119	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:09%20GMT	https://www.menada-winery.com/attachments/Product/9/main/tcherga10-white_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/9/main/tcherga10-white_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/chardonnay-and-sauvignon-blanc-and-viognier)
10:12:14	37135/37135	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:10%20GMT	https://www.menada-winery.com/attachments/Product/10/main/tcherga10-red-2020_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/10/main/tcherga10-red-2020_thumb-detail.png	(from https://www.menada-winery.com/en/products/tcherga/merlot-and-cabernet-sauvignon-and-rubin)
10:12:14	37131/37131	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:10%20GMT	https://www.menada-winery.com/attachments/Product/16/main/chardonnay-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/16/main/chardonnay-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/chardonnay)
10:12:16	37123/37123	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:12%20GMT	https://www.menada-winery.com/attachments/Product/17/main/traminer-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/17/main/traminer-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/traminer)
10:12:17	37115/37115	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:13%20GMT	https://www.menada-winery.com/attachments/Product/18/main/muscat-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/18/main/muscat-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/muscat)
10:12:18	37151/37151	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:14%20GMT	https://www.menada-winery.com/attachments/Product/19/main/sauvignon-blanc-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/19/main/sauvignon-blanc-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/sauvignon-blanc)
10:12:18	37107/37107	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:14%20GMT	https://www.menada-winery.com/attachments/Product/20/main/rose-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/20/main/rose-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/cabernet-sauvignon-rose)
10:12:20	37115/37115	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:16%20GMT	https://www.menada-winery.com/attachments/Product/21/main/mavrud-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/21/main/mavrud-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/mavrud)
10:12:21	37115/37115	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:17%20GMT	https://www.menada-winery.com/attachments/Product/22/main/merlot-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/22/main/merlot-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/merlot)
10:12:22	37123/37123	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:18%20GMT	https://www.menada-winery.com/attachments/Product/23/main/cabernet-detail_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/23/main/cabernet-detail_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/cabernet-sauvignon)
10:12:22	37131/37131	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2010:12:18%20GMT	https://www.menada-winery.com/attachments/Product/36/main/menada-B-traminer_thumb-detail.png	/home/acrtech/websites/wine/www.menada-winery.com/attachments/Product/36/main/menada-B-traminer_thumb-detail.png	(from https://www.menada-winery.com/en/products/menada/menada-traminer)
